...1,gene id,...3,Gene,...5
IUUC-Hsa-045758,ENSG00000089775.11,P24278,ZBTB25,Homo sapiens
IUUC-Hsa-045758,ENSG00000089775.11,P24278, C14orf51,Homo sapiens
IUUC-Hsa-045758,ENSG00000089775.11,P24278, KUP,Homo sapiens
IUUC-Hsa-045758,ENSG00000089775.11,P24278, ZNF46,Homo sapiens
IUUC-Hsa-046392,ENSG00000135686.12,Q8N4N3,KLHL36,Homo sapiens
IUUC-Hsa-046392,ENSG00000135686.12,Q8N4N3, C16orf44,Homo sapiens
IUUC-Hsa-046421,ENSG00000179627.9,B2RXF5,ZBTB42,Homo sapiens
IUUC-Hsa-046418,ENSG00000126804.13,Q9Y2K1,ZBTB1,Homo sapiens
IUUC-Hsa-046418,ENSG00000126804.13,Q9Y2K1, KIAA0997,Homo sapiens
IUUC-Hsa-046044,ENSG00000149243.15,Q6PF15,KLHL35,Homo sapiens
IUUC-Hsa-045829,ENSG00000184828.9,A1YPR0,ZBTB7C,Homo sapiens
IUUC-Hsa-045829,ENSG00000184828.9,A1YPR0, APM1,Homo sapiens
IUUC-Hsa-045829,ENSG00000184828.9,A1YPR0, ZBTB36,Homo sapiens
IUUC-Hsa-045829,ENSG00000184828.9,A1YPR0, ZNF857C,Homo sapiens
IUUC-Hsa-046190,ENSG00000123444.13,A0A075B6T4,KBTBD4,Homo sapiens
IUUC-Hsa-046213,ENSG00000196323.11,H0YEM9,ZBTB44,Homo sapiens
IUUC-Hsa-045856,ENSG00000182359.14,Q8NAB2,KBTBD3,Homo sapiens
IUUC-Hsa-045856,ENSG00000182359.14,Q8NAB2, BKLHD3,Homo sapiens
IUUC-Hsa-046132,ENSG00000177311.11,Q8NAP3,ZBTB38,Homo sapiens
IUUC-Hsa-046829,ENSG00000172262.11,P52739,ZNF131,Homo sapiens
IUUC-Hsa-046149,ENSG00000119771.14,Q96CT2,KLHL29,Homo sapiens
IUUC-Hsa-046149,ENSG00000119771.14,Q96CT2, KBTBD9,Homo sapiens
IUUC-Hsa-046149,ENSG00000119771.14,Q96CT2, KIAA1921,Homo sapiens
IUUC-Hsa-047018,ENSG00000254553.1,Q8NAP8-2,RP1-27O5.3,Homo sapiens
IUUC-Hsa-047018,ENSG00000254553.1,Q8NAP8-2, ZBTB8B,Homo sapiens
IUUC-Hsa-046472,ENSG00000181722.16,Q9HC78,ZBTB20,Homo sapiens
IUUC-Hsa-046472,ENSG00000181722.16,Q9HC78, DPZF,Homo sapiens
IUUC-Hsa-046472,ENSG00000181722.16,Q9HC78, ZNF288,Homo sapiens
IUUC-Hsa-045855,ENSG00000222009.8,C9JJ37,BTBD19,Homo sapiens
IUUC-Hsa-046814,ENSG00000233436.7,B2RXH4,BTBD18,Homo sapiens
IUUC-Hsa-045764,ENSG00000166016.5,Q8N961,ABTB2,Homo sapiens
IUUC-Hsa-046808,ENSG00000236104.2,O15209,ZBTB22,Homo sapiens
IUUC-Hsa-046808,ENSG00000236104.2,O15209, BING1,Homo sapiens
IUUC-Hsa-046808,ENSG00000236104.2,O15209, ZBTB22A,Homo sapiens
IUUC-Hsa-046808,ENSG00000236104.2,O15209, ZNF297,Homo sapiens
IUUC-Hsa-045789,ENSG00000136161.12,B4DWG0,RCBTB2,Homo sapiens
IUUC-Hsa-046458,ENSG00000205189.11,Q96DT7,ZBTB10,Homo sapiens
IUUC-Hsa-046458,ENSG00000205189.11,Q96DT7, RINZF,Homo sapiens
IUUC-Hsa-046458,ENSG00000205189.11,Q96DT7, RINZFC,Homo sapiens
IUUC-Hsa-046812,ENSG00000160685.13,O15156-2,ZBTB7B,Homo sapiens
IUUC-Hsa-046812,ENSG00000160685.13,O15156-2, ZBTB15,Homo sapiens
IUUC-Hsa-046812,ENSG00000160685.13,O15156-2, ZFP67,Homo sapiens
IUUC-Hsa-046812,ENSG00000160685.13,O15156-2, ZNF857B,Homo sapiens
IUUC-Hsa-045922,ENSG00000163376.11,Q8NFY9,KBTBD8,Homo sapiens
IUUC-Hsa-045922,ENSG00000163376.11,Q8NFY9, KIAA1842,Homo sapiens
IUUC-Hsa-045922,ENSG00000163376.11,Q8NFY9, TAKRP,Homo sapiens
IUUC-Hsa-045736,ENSG00000168427.8,Q0D2K2,KLHL30,Homo sapiens
IUUC-Hsa-046397,ENSG00000169635.9,Q96JB3,HIC2,Homo sapiens
IUUC-Hsa-046397,ENSG00000169635.9,Q96JB3, HRG22,Homo sapiens
IUUC-Hsa-046397,ENSG00000169635.9,Q96JB3, KIAA1020,Homo sapiens
IUUC-Hsa-046397,ENSG00000169635.9,Q96JB3, ZBTB30,Homo sapiens
IUUC-Hsa-046095,ENSG00000124743.5,Q9H511,KLHL31,Homo sapiens
IUUC-Hsa-046095,ENSG00000124743.5,Q9H511, BKLHD6,Homo sapiens
IUUC-Hsa-046095,ENSG00000124743.5,Q9H511, KBTBD1,Homo sapiens
IUUC-Hsa-046095,ENSG00000124743.5,Q9H511, KLHL,Homo sapiens
IUUC-Hsa-046648,ENSG00000113916.17,P41182,BCL6,Homo sapiens
IUUC-Hsa-046648,ENSG00000113916.17,P41182, BCL5,Homo sapiens
IUUC-Hsa-046648,ENSG00000113916.17,P41182, LAZ3,Homo sapiens
IUUC-Hsa-046648,ENSG00000113916.17,P41182, ZBTB27,Homo sapiens
IUUC-Hsa-046648,ENSG00000113916.17,P41182, ZNF51,Homo sapiens
IUUC-Hsa-045970,ENSG00000132640.14,Q9Y2F9,BTBD3,Homo sapiens
IUUC-Hsa-045970,ENSG00000132640.14,Q9Y2F9, KIAA0952,Homo sapiens
IUUC-Hsa-045929,ENSG00000187715.13,Q3ZCT8,KBTBD12,Homo sapiens
IUUC-Hsa-045929,ENSG00000187715.13,Q3ZCT8, KLHDC6,Homo sapiens
IUUC-Hsa-046274,ENSG00000100379.17,Q8N5Z5,KCTD17,Homo sapiens
IUUC-Hsa-047024,ENSG00000213588.5,Q96C00,ZBTB9,Homo sapiens
IUUC-Hsa-046448,ENSG00000185670.7,Q9H5J0,ZBTB3,Homo sapiens
IUUC-Hsa-046005,ENSG00000184887.13,Q96KE9,BTBD6,Homo sapiens
IUUC-Hsa-046005,ENSG00000184887.13,Q96KE9, BDPL,Homo sapiens
IUUC-Hsa-046542,ENSG00000206280.7,A2AB93,ZBTB22,Homo sapiens
IUUC-Hsa-045806,ENSG00000174282.11,Q9P1Z0,ZBTB4,Homo sapiens
IUUC-Hsa-045806,ENSG00000174282.11,Q9P1Z0, KIAA1538,Homo sapiens
IUUC-Hsa-045932,ENSG00000185915.5,Q8N239,KLHL34,Homo sapiens
IUUC-Hsa-046618,ENSG00000204859.12,P10074,ZBTB48,Homo sapiens
IUUC-Hsa-046618,ENSG00000204859.12,P10074, HKR3,Homo sapiens
IUUC-Hsa-046618,ENSG00000204859.12,P10074, TZAP,Homo sapiens
IUUC-Hsa-046618,ENSG00000204859.12,P10074, ZNF855,Homo sapiens
IUUC-Hsa-046073,ENSG00000116809.11,Q13105-2,ZBTB17,Homo sapiens
IUUC-Hsa-046073,ENSG00000116809.11,Q13105-2, MIZ1,Homo sapiens
IUUC-Hsa-046073,ENSG00000116809.11,Q13105-2, ZNF151,Homo sapiens
IUUC-Hsa-046073,ENSG00000116809.11,Q13105-2, ZNF60,Homo sapiens
IUUC-Hsa-046841,ENSG00000184677.16,Q9NUA8,ZBTB40,Homo sapiens
IUUC-Hsa-046841,ENSG00000184677.16,Q9NUA8, KIAA0478,Homo sapiens
IUUC-Hsa-046109,ENSG00000186130.4,Q15916,ZBTB6,Homo sapiens
IUUC-Hsa-046109,ENSG00000186130.4,Q15916, ZID,Homo sapiens
IUUC-Hsa-046109,ENSG00000186130.4,Q15916, ZNF482,Homo sapiens
IUUC-Hsa-046094,ENSG00000160062.14,Q96BR9,ZBTB8A,Homo sapiens
IUUC-Hsa-046094,ENSG00000160062.14,Q96BR9, BOZF1,Homo sapiens
IUUC-Hsa-045748,ENSG00000169155.9,O43298,ZBTB43,Homo sapiens
IUUC-Hsa-045748,ENSG00000169155.9,O43298, KIAA0414,Homo sapiens
IUUC-Hsa-045748,ENSG00000169155.9,O43298, ZBTB22B,Homo sapiens
IUUC-Hsa-045748,ENSG00000169155.9,O43298, ZNF297B,Homo sapiens
IUUC-Hsa-045955,ENSG00000148411.7,Q96BF6,NACC2,Homo sapiens
IUUC-Hsa-045955,ENSG00000148411.7,Q96BF6, BTBD14A,Homo sapiens
IUUC-Hsa-045955,ENSG00000148411.7,Q96BF6, NAC2,Homo sapiens
IUUC-Hsa-045955,ENSG00000148411.7,Q96BF6, RBB,Homo sapiens
IUUC-Hsa-045799,ENSG00000186231.16,Q96NJ5,KLHL32,Homo sapiens
IUUC-Hsa-045799,ENSG00000186231.16,Q96NJ5, BKLHD5,Homo sapiens
IUUC-Hsa-045799,ENSG00000186231.16,Q96NJ5, KIAA1900,Homo sapiens
IUUC-Hsa-046102,ENSG00000185278.15,Q5TC79,ZBTB37,Homo sapiens
IUUC-Hsa-045753,ENSG00000116679.15,Q9Y6Y0,IVNS1ABP,Homo sapiens
IUUC-Hsa-045753,ENSG00000116679.15,Q9Y6Y0, ARA3,Homo sapiens
IUUC-Hsa-045753,ENSG00000116679.15,Q9Y6Y0, FLARA3,Homo sapiens
IUUC-Hsa-045753,ENSG00000116679.15,Q9Y6Y0, KIAA0850,Homo sapiens
IUUC-Hsa-045753,ENSG00000116679.15,Q9Y6Y0, NS1,Homo sapiens
IUUC-Hsa-045753,ENSG00000116679.15,Q9Y6Y0, NS1BP,Homo sapiens
IUUC-Hsa-045753,ENSG00000116679.15,Q9Y6Y0, HSPC068,Homo sapiens
IUUC-Hsa-046070,ENSG00000177888.7,Q5SVQ8,ZBTB41,Homo sapiens
IUUC-Hsa-046070,ENSG00000177888.7,Q5SVQ8, FRBZ1,Homo sapiens
IUUC-Hsa-046282,ENSG00000197705.9,Q9P2G3,KLHL14,Homo sapiens
IUUC-Hsa-046282,ENSG00000197705.9,Q9P2G3, KIAA1384,Homo sapiens
IUUC-Hsa-046032,ENSG00000198081.10,O43829,ZBTB14,Homo sapiens
IUUC-Hsa-046032,ENSG00000198081.10,O43829, ZFP161,Homo sapiens
IUUC-Hsa-046032,ENSG00000198081.10,O43829, ZNF478,Homo sapiens
IUUC-Hsa-046645,ENSG00000119574.12,Q96K62,ZBTB45,Homo sapiens
IUUC-Hsa-046645,ENSG00000119574.12,Q96K62, ZNF499,Homo sapiens
IUUC-Hsa-045942,ENSG00000085274.15,Q9NPC7,MYNN,Homo sapiens
IUUC-Hsa-045942,ENSG00000085274.15,Q9NPC7, OSZF,Homo sapiens
IUUC-Hsa-045942,ENSG00000085274.15,Q9NPC7, ZBTB31,Homo sapiens
IUUC-Hsa-045942,ENSG00000085274.15,Q9NPC7, SBBIZ1,Homo sapiens
IUUC-Hsa-046234,ENSG00000125812.15,Q9H116,GZF1,Homo sapiens
IUUC-Hsa-046234,ENSG00000125812.15,Q9H116, ZBTB23,Homo sapiens
IUUC-Hsa-046234,ENSG00000125812.15,Q9H116, ZNF336,Homo sapiens
IUUC-Hsa-045928,ENSG00000168826.15,Q6ZSB9,ZBTB49,Homo sapiens
IUUC-Hsa-045928,ENSG00000168826.15,Q6ZSB9, ZNF509,Homo sapiens
IUUC-Hsa-046824,ENSG00000109906.13,Q05516,ZBTB16,Homo sapiens
IUUC-Hsa-046824,ENSG00000109906.13,Q05516, PLZF,Homo sapiens
IUUC-Hsa-046824,ENSG00000109906.13,Q05516, ZNF145,Homo sapiens
IUUC-Hsa-046433,ENSG00000185972.5,Q13939,CCIN,Homo sapiens
IUUC-Hsa-045874,ENSG00000174010.9,Q96M94,KLHL15,Homo sapiens
IUUC-Hsa-045874,ENSG00000174010.9,Q96M94, KIAA1677,Homo sapiens
IUUC-Hsa-045883,ENSG00000177485.6,Q86T24,ZBTB33,Homo sapiens
IUUC-Hsa-045883,ENSG00000177485.6,Q86T24, KAISO,Homo sapiens
IUUC-Hsa-045883,ENSG00000177485.6,Q86T24, ZNF348,Homo sapiens
IUUC-Hsa-046517,ENSG00000181472.4,Q8N680,ZBTB2,Homo sapiens
IUUC-Hsa-046517,ENSG00000181472.4,Q8N680, KIAA1483,Homo sapiens
IUUC-Hsa-046517,ENSG00000181472.4,Q8N680, ZNF437,Homo sapiens
IUUC-Hsa-046769,ENSG00000177374.12,Q14526,HIC1,Homo sapiens
IUUC-Hsa-046769,ENSG00000177374.12,Q14526, ZBTB29,Homo sapiens
IUUC-Hsa-047004,ENSG00000180901.10,Q14681,KCTD2,Homo sapiens
IUUC-Hsa-047004,ENSG00000180901.10,Q14681, KIAA0176,Homo sapiens
IUUC-Hsa-046303,ENSG00000178951.8,O95365,ZBTB7A,Homo sapiens
IUUC-Hsa-046303,ENSG00000178951.8,O95365, FBI1,Homo sapiens
IUUC-Hsa-046303,ENSG00000178951.8,O95365, LRF,Homo sapiens
IUUC-Hsa-046303,ENSG00000178951.8,O95365, ZBTB7,Homo sapiens
IUUC-Hsa-046303,ENSG00000178951.8,O95365, ZNF857A,Homo sapiens
IUUC-Hsa-046663,ENSG00000177125.5,A0A0C4DFQ2,ZBTB34,Homo sapiens
IUUC-Hsa-046480,ENSG00000066422.4,O95625,ZBTB11,Homo sapiens
IUUC-Hsa-046569,ENSG00000173276.13,Q9ULJ3,ZBTB21,Homo sapiens
IUUC-Hsa-046569,ENSG00000173276.13,Q9ULJ3, KIAA1227,Homo sapiens
IUUC-Hsa-046569,ENSG00000173276.13,Q9ULJ3, ZNF295,Homo sapiens
IUUC-Hsa-046027,ENSG00000168795.4,O15062,ZBTB5,Homo sapiens
IUUC-Hsa-046027,ENSG00000168795.4,O15062, KIAA0354,Homo sapiens
IUUC-Hsa-045859,ENSG00000167487.11,Q53HC5,KLHL26,Homo sapiens
IUUC-Hsa-045691,ENSG00000166860.2,O15060,ZBTB39,Homo sapiens
IUUC-Hsa-045691,ENSG00000166860.2,O15060, KIAA0352,Homo sapiens
IUUC-Hsa-045915,ENSG00000160410.14,Q8TBC3,SHKBP1,Homo sapiens
IUUC-Hsa-045915,ENSG00000160410.14,Q8TBC3, SB1,Homo sapiens
IUUC-Hsa-045915,ENSG00000160410.14,Q8TBC3, PP203,Homo sapiens
IUUC-Hsa-046202,ENSG00000156273.15,O14867,BACH1,Homo sapiens
IUUC-Hsa-046584,ENSG00000151136.14,A6QL63,BTBD11,Homo sapiens
IUUC-Hsa-045831,ENSG00000100105.17,Q9HBE1,PATZ1,Homo sapiens
IUUC-Hsa-045831,ENSG00000100105.17,Q9HBE1, PATZ,Homo sapiens
IUUC-Hsa-045831,ENSG00000100105.17,Q9HBE1, RIAZ,Homo sapiens
IUUC-Hsa-045831,ENSG00000100105.17,Q9HBE1, ZBTB19,Homo sapiens
IUUC-Hsa-045831,ENSG00000100105.17,Q9HBE1, ZNF278,Homo sapiens
IUUC-Hsa-045831,ENSG00000100105.17,Q9HBE1, ZSG,Homo sapiens
IUUC-Hsa-046417,ENSG00000064726.9,Q9H0C5,BTBD1,Homo sapiens
IUUC-Hsa-046417,ENSG00000064726.9,Q9H0C5, C15orf1,Homo sapiens
IUUC-Hsa-046417,ENSG00000064726.9,Q9H0C5, NS5ATP8,Homo sapiens
IUUC-Hsa-046075,ENSG00000136636.12,Q9Y597,KCTD3,Homo sapiens
IUUC-Hsa-045852,ENSG00000112182.14,Q9BYV9,BACH2,Homo sapiens
IUUC-Hsa-046206,ENSG00000133243.8,Q9BX70,BTBD2,Homo sapiens
IUUC-Hsa-046360,ENSG00000130584.10,Q86UZ6,ZBTB46,Homo sapiens
IUUC-Hsa-046360,ENSG00000130584.10,Q86UZ6, BTBD4,Homo sapiens
IUUC-Hsa-046360,ENSG00000130584.10,Q86UZ6, ZNF340,Homo sapiens
IUUC-Hsa-045935,ENSG00000114853.13,Q9UFB7,ZBTB47,Homo sapiens
IUUC-Hsa-045935,ENSG00000114853.13,Q9UFB7, KIAA1190,Homo sapiens
IUUC-Hsa-045935,ENSG00000114853.13,Q9UFB7, ZNF651,Homo sapiens
IUUC-Hsa-045793,ENSG00000112365.4,O43167,ZBTB24,Homo sapiens
IUUC-Hsa-045793,ENSG00000112365.4,O43167, KIAA0441,Homo sapiens
IUUC-Hsa-045793,ENSG00000112365.4,O43167, ZNF450,Homo sapiens
IUUC-Hsa-046604,ENSG00000110906.12,Q9H3F6,KCTD10,Homo sapiens
IUUC-Hsa-046604,ENSG00000110906.12,Q9H3F6, ULR061,Homo sapiens
IUUC-Hsa-046604,ENSG00000110906.12,Q9H3F6, MSTP028,Homo sapiens
IUUC-Hsa-046973,ENSG00000104756.15,Q7L273,KCTD9,Homo sapiens
IUUC-Hsa-045985,ENSG00000099949.18,Q8N653,LZTR1,Homo sapiens
IUUC-Hsa-045985,ENSG00000099949.18,Q8N653, TCFL2,Homo sapiens
IUUC-Hsa-046709,ENSG00000167986.13,Q16531,DDB1,Homo sapiens
IUUC-Hsa-046709,ENSG00000167986.13,Q16531, XAP1,Homo sapiens
IUUC-Hsa-046045,ENSG00000154582.16,Q15369,TCEB1,Homo sapiens
IUUC-Hsa-046045,ENSG00000154582.16,Q15369, ELOC,Homo sapiens
IUUC-Hsa-046790,ENSG00000103363.14,Q15370,TCEB2,Homo sapiens
IUUC-Hsa-046790,ENSG00000103363.14,Q15370, ELOB,Homo sapiens
IUUC-Hsa-046954,ENSG00000163257.10,Q9NXF7,DCAF16,Homo sapiens
IUUC-Hsa-046954,ENSG00000163257.10,Q9NXF7, C4orf30,Homo sapiens
IUUC-Hsa-046962,ENSG00000115827.13,Q5H9S7,DCAF17,Homo sapiens
IUUC-Hsa-046962,ENSG00000115827.13,Q5H9S7, C2orf37,Homo sapiens
IUUC-Hsa-046946,ENSG00000143437.20,P27540,ARNT,Homo sapiens
IUUC-Hsa-046946,ENSG00000143437.20,P27540, BHLHE2,Homo sapiens
IUUC-Hsa-046897,ENSG00000164327.12,Q6R327,RICTOR,Homo sapiens
IUUC-Hsa-046897,ENSG00000164327.12,Q6R327, KIAA1999,Homo sapiens
IUUC-Hsa-046919,ENSG00000182742.5,P17483,HOXB4,Homo sapiens
IUUC-Hsa-046919,ENSG00000182742.5,P17483, HOX2F,Homo sapiens
IUUC-Hsa-046892,ENSG00000132017.10,Q66K64,DCAF15,Homo sapiens
IUUC-Hsa-046892,ENSG00000132017.10,Q66K64, C19orf72,Homo sapiens
IUUC-Hsa-046967,ENSG00000100991.11,Q8TEL6,TRPC4AP,Homo sapiens
IUUC-Hsa-046967,ENSG00000100991.11,Q8TEL6, C20orf188,Homo sapiens
IUUC-Hsa-046967,ENSG00000100991.11,Q8TEL6, TRRP4AP,Homo sapiens
IUUC-Hsa-046960,ENSG00000106546.12,P35869,AHR,Homo sapiens
IUUC-Hsa-046960,ENSG00000106546.12,P35869, BHLHE76,Homo sapiens
IUUC-Hsa-046744,ENSG00000057663.13,Q9H1Y0,ATG5,Homo sapiens
IUUC-Hsa-046744,ENSG00000057663.13,Q9H1Y0, APG5L,Homo sapiens
IUUC-Hsa-046744,ENSG00000057663.13,Q9H1Y0, ASP,Homo sapiens
IUUC-Hsa-046796,ENSG00000145780.7,Q96JP0,FEM1C,Homo sapiens
IUUC-Hsa-046796,ENSG00000145780.7,Q96JP0, KIAA1785,Homo sapiens
IUUC-Hsa-046875,ENSG00000113558.18,P63208,SKP1,Homo sapiens
IUUC-Hsa-046875,ENSG00000113558.18,P63208, EMC19,Homo sapiens
IUUC-Hsa-046875,ENSG00000113558.18,P63208, OCP2,Homo sapiens
IUUC-Hsa-046875,ENSG00000113558.18,P63208, SKP1A,Homo sapiens
IUUC-Hsa-046875,ENSG00000113558.18,P63208, TCEB1L,Homo sapiens
